,number,phone_no_m,label,sms_rate_1908,calltypeRate2_1908,calltypeRate1_1908,hour_mode_count_1908,hourAver_1908,day_mode_count_1908,dayAver_1908,sms_rate_1909,calltypeRate2_1909,calltypeRate1_1909,hour_mode_count_1909,hourAver_1909,day_mode_count_1909,dayAver_1909,sms_rate_1910,calltypeRate2_1910,calltypeRate1_1910,hour_mode_count_1910,hourAver_1910,day_mode_count_1910,dayAver_1910,sms_rate_1911,calltypeRate2_1911,calltypeRate1_1911,hour_mode_count_1911,hourAver_1911,day_mode_count_1911,dayAver_1911,sms_rate_1912,calltypeRate2_1912,calltypeRate1_1912,hour_mode_count_1912,hourAver_1912,day_mode_count_1912,dayAver_1912,sms_rate_2001,calltypeRate2_2001,calltypeRate1_2001,hour_mode_count_2001,hourAver_2001,day_mode_count_2001,dayAver_2001,sms_rate_2002,calltypeRate2_2002,calltypeRate1_2002,hour_mode_count_2002,hourAver_2002,day_mode_count_2002,dayAver_2002,sms_rate_2003,calltypeRate2_2003,calltypeRate1_2003,hour_mode_count_2003,hourAver_2003,day_mode_count_2003,dayAver_2003
271,271,753c5715ea2cb54d1fd75e5fd68162af8f9f08e2ee690bc5a053123e61d92a66cdcd6db69b3f7eb371342eee883d673f842a381b77ab40af98e2f14845def147,0,8.8,0.9696969696969696,0.0303030303030303,22.0,8.25,18.0,6.0,5.0,1.0,,12.0,5.555555555555555,8.0,2.9411764705882355,11.5,1.0,,12.0,4.6,7.0,3.2857142857142856,8.428571428571429,0.9830508474576272,0.0169491525423728,9.0,5.9,6.0,2.8095238095238093,7.3076923076923075,0.9789473684210528,0.0210526315789473,20.0,7.916666666666667,13.0,3.8,7.5,0.9714285714285714,0.0285714285714285,16.0,7.0,12.0,4.7727272727272725,7.714285714285714,0.8981481481481481,0.1018518518518518,10.0,7.2,18.0,3.857142857142857,7.166666666666667,1.0,,16.0,6.615384615384615,10.0,3.44
272,272,3c4872361ca8b6bdf1f8ec2b3ca8d10af119f1d6f7ec5ff8afec9742e4058cf450cb4ade84d7a047209bed94eec45634ff9ad3d9b6978addf144df292a5f9b4d,0,6.666666666666667,0.9888888888888888,0.0111111111111111,26.0,10.588235294117649,16.0,6.206896551724138,9.3,1.0,,33.0,10.941176470588236,13.0,6.642857142857143,7.583333333333333,1.0,,18.0,9.1,14.0,6.066666666666666,9.56,1.0,,36.0,10.863636363636363,17.0,8.241379310344827,9.433333333333334,0.9964664310954064,0.0035335689045936,37.0,12.863636363636363,19.0,9.129032258064516,10.407407407407408,0.99644128113879,0.0035587188612099,33.0,13.38095238095238,28.0,9.064516129032258,11.56,1.0,,34.0,15.210526315789474,21.0,10.321428571428571,15.476190476190476,1.0,,63.0,18.05555555555556,28.0,10.833333333333334
273,273,8ec3d51ad7b00f7d8a82c8c35e625d0b3c908c88d4210d4536181360e9c4975b0fb6617e818c9bd64eae1928241d60577f2861cb80d77af6c832b446973d8035,0,5.666666666666667,0.9607843137254902,0.0392156862745098,21.0,7.285714285714286,11.0,3.923076923076923,5.5,0.8909090909090909,0.109090909090909,22.0,6.111111111111111,14.0,4.782608695652174,6.636363636363637,0.9863013698630136,0.0136986301369863,14.0,5.615384615384615,11.0,3.3181818181818183,9.9,0.9797979797979798,0.0202020202020202,16.0,6.6,10.0,4.5,10.153846153846152,0.9696969696969696,0.0303030303030303,34.0,7.333333333333333,14.0,5.076923076923077,9.2,0.8840579710144928,0.1159420289855072,20.0,8.117647058823529,12.0,4.928571428571429,10.5,0.9333333333333332,0.0666666666666666,14.0,7.0,10.0,4.038461538461538,8.0,0.9605263157894736,0.0394736842105263,19.0,8.941176470588236,12.0,5.241379310344827
274,274,bd360d4db5b0c01c14aea38563ec79cc0e362d5aedf643dff43d2b9b8033929d0bea08ce5cda04355d17493712e272f94f8dcad79f24e555d3f6980ca4fb1411,1,2.75,1.0,,8.0,5.5,7.0,3.6666666666666665,15.7,0.8949044585987261,0.1050955414012738,48.0,18.47058823529412,100.0,18.47058823529412,4.5,0.9861111111111112,0.0138888888888888,23.0,5.142857142857143,12.0,5.142857142857143,3.9615384615384617,0.6699029126213593,0.3300970873786408,15.0,7.357142857142857,24.0,5.722222222222222,3.5,0.849624060150376,0.150375939849624,40.0,7.0,42.0,5.32,2.0,1.0,,13.0,4.266666666666667,22.0,3.3684210526315788,4.166666666666667,1.0,,12.0,3.125,5.0,2.272727272727273,2.125,1.0,,4.0,2.4285714285714284,7.0,2.833333333333333
275,275,3a06ec042499e9b440af1a2babe666a8794fe487af0abc8bc105dc09c99de5cb4af65f77563e0a16ef60d11ae32440dc4a563bc1382d7ba07a82645051922415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.555555555555555,0.9903846153846154,0.0096153846153846,34.0,8.0,49.0,26.0
276,276,ea6a90d4377ff073eb016c68366c10f8f4e9c0221175014fe705eede764c336711c92836d828998d3aca59aee24b3c1f8cd26e5b998e6114921594089f2e4e3b,1,9.0,0.9722222222222222,0.0277777777777777,17.0,4.5,8.0,4.0,,,,,,,,5.666666666666667,1.0,,16.0,8.5,16.0,8.5,9.666666666666666,0.9310344827586208,0.0689655172413793,9.0,3.625,16.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277,3380d7c808fb87283cf904955fe8298420d4944acde932b88d651380163cf9ced124b76749879d1fa7a14a05a01a41daa6d963364e03c88462d45c85ae028a16,1,3.5,1.0,,6.0,3.5,4.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.8557692307692307,0.1442307692307692,60.0,16.0,79.0,18.90909090909091
278,278,581827690235b3d550d7bb0ebdaf2330ce29c18b14806fd4f4842c0cd094362e4b685ef0f104c10ca453a846deff4ff31e627bbbf0d1340e04c059b211580b7f,0,4.5,1.0,,5.0,2.571428571428572,5.0,2.571428571428572,4.666666666666667,1.0,,7.0,3.111111111111111,5.0,2.333333333333333,4.333333333333333,1.0,,5.0,2.1666666666666665,5.0,2.6,4.6,1.0,,8.0,4.6,8.0,2.875,4.8,1.0,,12.0,3.4285714285714284,10.0,4.0,12.833333333333334,1.0,,10.0,5.5,16.0,5.133333333333334,17.875,0.916083916083916,0.0839160839160839,24.0,7.526315789473684,30.0,7.526315789473684,5.166666666666667,1.0,,12.0,3.4444444444444446,5.0,2.3846153846153846
279,279,e16a06659d127cb80f02720096118af5546eb39c9fadbde7b2facbcddd0463a476fcb51d4405e3d6b8a596fc55694cc0331e1529e3e082a7e21e60a7630fa361,0,,,,,,,,3.5454545454545454,1.0,,5.0,3.5454545454545454,6.0,3.25,6.142857142857143,1.0,,13.0,6.142857142857143,10.0,4.095238095238095,8.181818181818182,1.0,,18.0,7.5,11.0,4.090909090909091,5.8,1.0,,13.0,6.214285714285714,10.0,4.142857142857143,4.714285714285714,1.0,,6.0,3.6666666666666665,7.0,3.3,,,,,,,,3.75,1.0,,6.0,2.727272727272727,5.0,2.5
280,280,2096fedf6f4f02b9c266083c09217294cd3f6f408bf6015899bdee6b8615bf57b5c96ec789aa669b504f43a604283ab7602f95631c1997600423860d1df04a85,0,6.5625,0.8666666666666667,0.1333333333333333,14.0,5.526315789473684,9.0,4.2,6.0,0.9206349206349206,0.0793650793650793,32.0,7.0,32.0,5.478260869565218,5.8125,1.0,,17.0,5.470588235294118,9.0,4.428571428571429,5.0,0.9875,0.0125,9.0,5.714285714285714,12.0,3.809523809523809,5.083333333333333,0.9672131147540984,0.0327868852459016,15.0,4.6923076923076925,13.0,3.210526315789474,7.052631578947368,0.9701492537313432,0.0298507462686567,18.0,8.375,18.0,5.583333333333333,12.5,0.9885714285714284,0.0114285714285714,28.0,11.666666666666666,18.0,7.291666666666667,5.333333333333333,1.0,,11.0,4.363636363636363,5.0,2.0869565217391304
281,281,6cd1f7f6e0c7e0301bf553b0039aaf322af9d737fb92aa5e5c394c57e78ad6038f050783c44a1934c8fe871f5dccb3a8cfc6ee105bedaf1a35c0f8ca206c4bbd,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0.9615384615384616,0.0384615384615384,42.0,9.75,46.0,26.0
282,282,451d4599130473af1ac382452693ee4fe025fb68ea943ab95a11df8451926a0440e6e4fe5f84e7d934dc20f02235bf61e3436c78e234f651c719e3e229056dbe,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.909090909090909,0.9629629629629628,0.037037037037037,26.0,6.75,26.0,6.0,18.0,1.0,,18.0,6.0,12.0,4.5,60.5,1.0,,19.0,8.066666666666666,8.0,4.481481481481482,12.571428571428571,1.0,,16.0,6.769230769230769,11.0,3.52
283,283,63b641d970c43db8f296ba30be839c32d64ffd8efba57f3d7f10bd0612faf8c4ca460d01fde3ba63b4331ff99e6b431eeac1ec93deee8b57fdbfff19e952e83b,0,,,,,,,,23.75,0.8736842105263158,0.1263157894736842,15.0,7.3076923076923075,27.0,7.3076923076923075,10.1,0.8217821782178217,0.1782178217821782,33.0,7.769230769230769,32.0,5.941176470588236,9.214285714285714,0.9612403100775194,0.0387596899224806,29.0,8.6,15.0,4.607142857142857,4.333333333333333,0.989010989010989,0.0109890109890109,18.0,6.5,11.0,3.64,7.173913043478261,0.9818181818181818,0.0181818181818181,29.0,9.166666666666666,11.0,5.689655172413793,10.538461538461538,0.9416058394160584,0.0583941605839416,24.0,9.133333333333333,26.0,5.48,7.684210526315789,0.9726027397260274,0.0273972602739726,22.0,8.588235294117647,20.0,4.866666666666666
284,284,fa761b72ef69033e689620e170c4123ef4210677c1759391e7edd2dce4eeb174c05589684a342e645bc7cd27458ad052314ee101a864558a364e99add052f367,1,4.617021276595745,0.9953917050691244,0.0046082949308755,67.0,21.7,26.0,14.0,5.3125,1.0,,48.0,17.894736842105264,23.0,11.333333333333334,4.522388059701493,0.9966996699669968,0.0033003300330033,32.0,16.833333333333332,27.0,9.774193548387096,5.04,0.9894179894179894,0.0105820105820105,48.0,21.0,32.0,12.6,4.494736842105263,1.0,,54.0,22.473684210526315,29.0,13.774193548387096,4.162790697674419,1.0,,79.0,25.571428571428573,38.0,17.322580645161292,3.8181818181818175,1.0,,36.0,14.7,20.0,10.137931034482758,4.346666666666667,1.0,,52.0,17.157894736842106,29.0,10.516129032258064
285,285,320db26b92bd1fdee1f32b444c0f7b9ada2a6cc333c36a9d6d8fe6a32991766bf22732dffd6a1016016fee8c440c4e912e9825b07da2b53af6da065faae6748c,1,,,,,,,,,,,,,,,,,,,,,,4.625,0.918918918918919,0.081081081081081,16.0,5.285714285714286,18.0,7.4,,,,,,,,1.681818181818182,0.6756756756756757,0.3243243243243243,22.0,6.166666666666667,23.0,7.4,,,,,,,,,,,,,,
286,286,3d34a63a52676d295c4e3116143b0042d219d5ceb2f731b750f06dcadfcea25dbec0a3eccbb4c5a0b371babf40ab44897bc0b79ee59354e0fd9eb31586fc0f96,0,4.08,1.0,,19.0,7.285714285714286,10.0,3.7777777777777777,6.09375,0.9846153846153848,0.0153846153846153,32.0,12.1875,27.0,6.5,5.258064516129032,0.98159509202454,0.0184049079754601,35.0,9.055555555555555,15.0,6.791666666666667,3.7704918032786887,0.9956521739130436,0.0043478260869565,25.0,14.375,18.0,7.666666666666667,4.82051282051282,1.0,,31.0,10.444444444444445,17.0,6.714285714285714,6.7,0.9054726368159204,0.0945273631840796,26.0,12.5625,26.0,6.7,6.5,0.9923076923076924,0.0076923076923076,20.0,8.125,16.0,6.5,5.2727272727272725,1.0,,23.0,8.285714285714286,11.0,4.142857142857143
287,287,a9b2cebe80968657a4c431fb2bc98658e0379bc0fa4d14ea74d8d5a628861e36ec77cb7e8d579c2064e2fb4526b2d9e816145ec7edc46315546f7b2e2439725e,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.666666666666667,0.9607843137254902,0.0392156862745098,23.0,6.375,36.0,8.5,,,,,,,,,,,,,,,,,,,,,
288,288,a81f1194ffa01b12dc4cbe2c5e6c68c6edffbae0d8d926ce368805012e9935cb37041c4b0db02030d33296aba23188c8bb9fdb0129e8054d7b36bfb48245c577,0,2.4873949579831933,0.9966216216216216,0.0033783783783783,49.0,17.41176470588235,21.0,9.548387096774194,2.8545454545454545,0.9840764331210192,0.0159235668789808,46.0,17.444444444444443,19.0,10.466666666666669,3.336283185840708,0.9787798408488064,0.0212201591511936,53.0,20.944444444444443,31.0,12.161290322580646,2.418918918918919,0.9804469273743016,0.0195530726256983,56.0,21.058823529411764,34.0,11.933333333333334,3.027586206896552,0.8496583143507973,0.1503416856492027,124.0,24.38888888888889,82.0,14.161290322580646,3.267326732673267,0.9666666666666668,0.0333333333333333,48.0,20.625,36.0,10.64516129032258,3.409090909090909,0.9955555555555556,0.0044444444444444,25.0,14.0625,16.0,7.758620689655173,2.9239130434782608,1.0,,43.0,15.823529411764708,17.0,8.966666666666667
289,289,96ffc14e61f81e343b3b5abcbc5e1070f15727e12981e4debf933d7487c90bfe49b9bd3eb9a4cde5c051393e0609c7365a78f2cb52b9515d4e9b85796ee9fb71,0,5.948717948717949,0.9913793103448276,0.0086206896551724,58.0,12.88888888888889,31.0,7.733333333333333,9.173913043478262,0.914691943127962,0.0853080568720379,51.0,22.210526315789476,61.0,14.066666666666666,4.390243902439025,0.9111111111111112,0.0888888888888888,24.0,9.0,24.0,5.806451612903226,4.435897435897436,0.9710982658959536,0.0289017341040462,28.0,9.61111111111111,38.0,6.407407407407407,6.046511627906977,1.0,,39.0,15.294117647058824,20.0,8.666666666666666,6.766666666666667,1.0,,29.0,12.6875,24.0,7.518518518518518,6.142857142857143,0.9883720930232558,0.0116279069767441,34.0,14.333333333333334,29.0,9.214285714285714,6.243243243243243,0.9913419913419912,0.0086580086580086,31.0,14.4375,27.0,7.7
290,290,94209bf5b9b1fc626bf1c0b298cc3b9c75555c772019512c3f94243606f7ef8514a1156f659f29ab1064ae82764bfb7eacacbd51f8b99ada7bd864624e86e813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.85,0.15,32.0,10.0,48.0,11.428571428571429,,,,,,,,,,,,,,,,,,,,,
291,291,3ac64b560d40d7459603c0ea944f6a248bad0e705ffbaf9900b3ad7f7a0213258b76f2a2cd1a89487375ddff6013438aa4c3f0ccd847b1582070ed1778f8665e,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.833333333333333,0.9714285714285714,0.0285714285714285,26.0,8.75,28.0,8.75,,,,,,,,,,,,,,
292,292,301750fa184ae81e590e280e7eea203f9d4abd4d32758a9f990e4fc828aafbb1e21f86b2292a202643c08f7b2675a8eb3275978e7f0212de34c166a7d990d69f,1,,,,,,,,,,,,,,,,,,,,,,6.423076923076923,0.8682634730538922,0.1317365269461078,26.0,13.916666666666666,53.0,27.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293,977c3a04b094ba7e73877598cf7a617bc94fde4d5d0a43439d1cc151ff45fbb4249ba7b42becea58551a9a977d86906f4a701806f1b0161ee1da95f29955003c,0,4.7560975609756095,1.0,,24.0,10.833333333333334,17.0,6.964285714285714,4.769230769230769,1.0,,36.0,9.789473684210526,17.0,6.888888888888889,5.5,1.0,,36.0,12.375,16.0,7.071428571428571,6.3125,1.0,,38.0,12.625,20.0,6.965517241379311,7.645161290322581,1.0,,41.0,11.85,19.0,7.9,5.441176470588236,1.0,,25.0,9.736842105263158,30.0,6.166666666666667,7.0,0.992063492063492,0.0079365079365079,29.0,14.823529411764708,18.0,9.0,6.891891891891892,0.996078431372549,0.0039215686274509,39.0,14.166666666666666,25.0,8.5
294,294,6c3e94ef91936c99cf147110dee38aacb2786c1dc907e98b321b42f4a6d8bb00c33fcc4a1aa4de26b0f6a831f85d2c4e298da851b09499905821851c5c08c19c,0,6.7,1.0,,15.0,6.7,15.0,4.466666666666667,8.25,1.0,,11.0,5.5,9.0,4.125,8.833333333333334,1.0,,13.0,4.416666666666667,8.0,4.416666666666667,4.888888888888889,1.0,,7.0,4.0,9.0,3.3846153846153846,10.285714285714286,1.0,,16.0,7.2,9.0,3.4285714285714284,12.0,1.0,,23.0,8.25,21.0,5.5,18.83333333333333,1.0,,15.0,7.533333333333333,9.0,4.708333333333333,14.875,1.0,,31.0,7.933333333333334,11.0,4.407407407407407
295,295,59c7e6cf1f64ffa9486e96f09a4c5efe732c8e67e948765a6d3336efecff517e3059214be5ff66dbf8d402056070a5ae0d04fe564b72953fe621232668f7b7a8,0,1.1666666666666667,1.0,,3.0,1.75,3.0,2.333333333333333,7.538461538461538,1.0,,40.0,8.166666666666666,39.0,5.764705882352941,3.692307692307693,0.9791666666666666,0.0208333333333333,11.0,4.0,6.0,2.6666666666666665,3.8,1.0,,11.0,5.181818181818182,7.0,3.3529411764705883,6.333333333333333,1.0,,15.0,5.181818181818182,6.0,2.85,5.05,1.0,,14.0,7.214285714285714,10.0,4.04,5.571428571428571,1.0,,14.0,4.333333333333333,12.0,3.9,6.636363636363637,1.0,,12.0,6.636363636363637,16.0,4.5625
296,296,df25655f57c522670e51fc36d51ec8dd34f99ebe6e45777bd66cb274ab66e416d96ad8dde70a3801117106508ff5fd41bef306d4948bff22063094f6fe679fe9,0,3.717391304347826,0.9941520467836256,0.0058479532163742,27.0,9.5,18.0,6.333333333333333,4.282051282051282,0.994011976047904,0.0059880239520958,23.0,9.823529411764708,15.0,5.566666666666666,3.1538461538461537,1.0,,31.0,9.647058823529411,17.0,6.074074074074074,2.460526315789474,1.0,,18.0,11.0,23.0,6.678571428571429,3.7291666666666665,0.994413407821229,0.0055865921787709,36.0,11.933333333333334,20.0,5.966666666666667,4.764705882352941,0.9794238683127572,0.0205761316872428,28.0,14.294117647058824,20.0,7.838709677419355,6.2368421052631575,1.0,,29.0,12.473684210526317,31.0,8.464285714285714,4.634146341463414,1.0,,27.0,11.176470588235292,16.0,6.333333333333333
297,297,1a9f7ee4e442b796cc00aa9c7d355b0bfe201993f81901bada9c27694aed50364026197fe5ee979acdb330418ebbf88b12d35fa22bd0a9916dec7dc5ae503448,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,14.0,7.5,14.0,7.5,6.75,1.0,,9.0,6.75,12.0,9.0,,,,,,,,,,,,,,
298,298,bdd1280914314b48e56b1385114be2630e86c2c82d4dcde7bcb2f6f0ae3143831fb862de250ada60dfca4756de7cab50b2269d65403cc846910050fbf82693ad,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,0.864406779661017,0.135593220338983,14.0,7.375,47.0,29.5,,,,,,,,,,,,,,,,,,,,,
299,299,ec48de3c100934c43674e5964d6e68f0ab54292b60bc32d7327ee806ecc57fe60cb82c7619856caaf8fe2508ec0882e1a733932c4f807c8c95267c882c4545bf,0,3.242424242424242,0.9906542056074766,0.0093457943925233,15.0,6.6875,11.0,4.28,8.357142857142858,1.0,,39.0,7.3125,13.0,4.5,5.1,1.0,,16.0,7.65,22.0,5.1,7.588235294117647,0.992248062015504,0.0077519379844961,17.0,6.142857142857143,17.0,4.3,8.954545454545455,1.0,,23.0,11.588235294117649,14.0,6.566666666666666,6.782608695652174,0.9935897435897436,0.0064102564102564,16.0,8.210526315789474,12.0,5.2,7.666666666666667,0.9836956521739132,0.0163043478260869,32.0,8.363636363636363,17.0,6.571428571428571,5.108108108108108,0.9894179894179894,0.0105820105820105,21.0,9.0,24.0,6.096774193548387
300,300,439b10f649f11eb9818b6274cc91e8baa35c2195cfc07c5bab000f4c88d4a71e60cf863d5d264d2df646698f521c52e314285fef3f0d96b9e76e70c6f57baccf,1,,,,,,,,,,,,,,,4.181818181818182,0.8043478260869565,0.1956521739130435,13.0,7.666666666666667,15.0,9.2,9.11111111111111,0.902439024390244,0.0975609756097561,32.0,9.11111111111111,11.0,4.1,8.5,1.0,,9.0,4.25,9.0,5.666666666666667,15.285714285714286,1.0,,27.0,8.23076923076923,17.0,4.458333333333333,12.125,0.979381443298969,0.0206185567010309,18.0,8.083333333333334,9.0,3.730769230769231,11.4,1.0,,25.0,5.181818181818182,8.0,3.8
301,301,932c8a073f8cc851137dcbee1d57e6c3caa56527484076a37e396905d3ee9b2cddef95509ddaa0e1529121f545f69e9a3834dda6c1439219ec6a5c97836c4abc,0,11.0,1.0,,17.0,7.615384615384615,18.0,3.96,17.11111111111111,1.0,,26.0,9.625,12.0,5.5,18.75,1.0,,21.0,10.0,19.0,6.0,12.285714285714286,1.0,,37.0,17.2,60.0,9.923076923076923,9.866666666666667,1.0,,25.0,11.384615384615383,16.0,5.103448275862069,14.538461538461538,1.0,,23.0,11.8125,24.0,6.3,8.38888888888889,1.0,,21.0,12.583333333333334,15.0,6.04,11.214285714285714,1.0,,36.0,13.083333333333334,24.0,5.607142857142857
302,302,e1e6778df08e19fd2e82b98002502ebbf1efbb498e6c5651d4df1655f587e60d5193e50d30f397eafac1c50045b89e1c16d0ed4de3010f17a56e69052716913e,0,3.48,1.0,,26.0,11.6,13.0,5.8,3.421052631578948,0.9948717948717948,0.0051282051282051,30.0,12.1875,23.0,6.964285714285714,2.333333333333333,1.0,,20.0,10.0625,13.0,5.193548387096774,2.469879518072289,1.0,,31.0,12.058823529411764,26.0,6.833333333333333,2.625,1.0,,26.0,9.882352941176473,14.0,5.419354838709677,4.340909090909091,0.9947643979057592,0.0052356020942408,29.0,12.733333333333333,19.0,6.161290322580645,5.195652173913044,0.99163179916318,0.00836820083682,38.0,14.9375,45.0,8.535714285714286,3.1864406779661016,1.0,,34.0,12.533333333333331,27.0,6.266666666666667
303,303,442b98ea861a764e4fdc53aed8638246fccfa2570f8dbfd7a375f7e2c354802f959ef0a6e9a6400aa509e803fe310584070d2fe06491d1d490b749b9d9c0b785,0,9.333333333333334,1.0,,7.0,4.666666666666667,5.0,3.111111111111111,7.75,1.0,,6.0,3.1,5.0,3.1,6.0,1.0,,10.0,3.6,5.0,3.0,7.5,0.9666666666666668,0.0333333333333333,5.0,3.0,6.0,3.333333333333333,8.0,1.0,,5.0,3.0,5.0,2.6666666666666665,10.8,1.0,,17.0,5.4,6.0,2.7,6.833333333333333,1.0,,16.0,5.466666666666667,11.0,3.565217391304348,11.75,1.0,,22.0,7.833333333333333,10.0,3.76
304,304,060e1d4957ea19bea2e8478ef1fa893861c7f4b8acfbb75d28c695bc7e16a057ce377b1d0b089e10fb64ba35f9764ded73580e98b56975704410574cbfc889b2,0,7.5,1.0,,12.0,3.75,8.0,2.727272727272727,8.6,1.0,,10.0,3.909090909090909,8.0,3.071428571428572,7.666666666666667,1.0,,7.0,3.8333333333333335,7.0,3.2857142857142856,6.666666666666667,1.0,,11.0,6.666666666666667,6.0,2.857142857142857,6.25,1.0,,5.0,2.7777777777777777,5.0,2.272727272727273,15.75,1.0,,10.0,4.5,8.0,3.15,53.0,1.0,,34.0,12.470588235294118,24.0,8.48,12.8,1.0,,14.0,5.333333333333333,8.0,3.2
305,305,18e6488e6c897f10d8afbe6d4ef007976c59d38fc8247fef02f470509e41348f6aa0ba81d744decce319493f1ff7d4d2120b80ee384d8b47c317d3dc4e707106,0,4.142857142857143,1.0,,5.0,2.4166666666666665,6.0,2.4166666666666665,4.5625,0.9726027397260274,0.0273972602739726,16.0,4.866666666666666,12.0,3.4761904761904763,4.142857142857143,1.0,,6.0,2.636363636363636,9.0,2.071428571428572,2.1666666666666665,0.9807692307692308,0.0192307692307692,9.0,4.727272727272728,14.0,2.6,2.5,1.0,,12.0,4.090909090909091,5.0,2.142857142857143,5.416666666666667,0.9846153846153848,0.0153846153846153,13.0,5.0,9.0,3.095238095238096,3.875,0.989247311827957,0.010752688172043,14.0,5.8125,17.0,3.875,3.526315789473684,1.0,,17.0,5.583333333333333,11.0,3.35
306,306,76bb1eda53a058694effad33d1f82b7d5a9196fd4b30c4b6bc2cc52719669b78aa594beb5f2ad54fc26a506d1f431ff778dc3fd1416647644daca010f3286e8b,0,,,,,,,,,,,,,,,,,,,,,,6.166666666666667,1.0,,31.0,9.25,31.0,9.25,2.7142857142857144,0.986842105263158,0.0131578947368421,13.0,4.75,14.0,3.8,7.583333333333333,1.0,,12.0,5.055555555555555,15.0,5.055555555555555,8.521739130434783,1.0,,54.0,10.88888888888889,25.0,8.521739130434783,3.3488372093023258,0.9930555555555556,0.0069444444444444,21.0,8.470588235294118,33.0,5.538461538461538
307,307,5341bc0a712616d6765c1d3ef1115854dd19709a03f4490c5c5e8acf1f8b013f4b0ba249e3c07f11b405fa44881c2dc895684fb3e6a831db3b864751c252c3ac,0,5.214285714285714,1.0,,19.0,7.3,26.0,4.294117647058823,7.090909090909091,1.0,,16.0,6.0,15.0,3.7142857142857135,6.0,1.0,,15.0,4.8,6.0,3.4285714285714284,7.0,1.0,,21.0,7.0,21.0,3.9375,6.0,0.9444444444444444,0.0555555555555555,13.0,3.272727272727273,7.0,2.571428571428572,7.0,0.988095238095238,0.0119047619047619,12.0,6.461538461538462,15.0,3.652173913043478,13.428571428571429,1.0,,13.0,5.529411764705882,7.0,4.086956521739131,8.857142857142858,0.935483870967742,0.064516129032258,16.0,4.769230769230769,9.0,2.8181818181818183
308,308,97e7d2fb8ec025cb8c0a15c7bc351d5737d6fefe6e02fc8285fc8aa53fab65b8b535630b26e667db28825b37d01b12770fe351b13a4628c6ff927ecb2c3d3a73,0,3.9827586206896552,0.9653679653679652,0.0346320346320346,28.0,10.5,20.0,7.9655172413793105,6.839285714285714,0.9921671018276762,0.0078328981723237,41.0,18.23809523809524,44.0,13.678571428571429,6.3,0.996031746031746,0.0039682539682539,35.0,15.75,23.0,8.4,7.482758620689655,1.0,,27.0,13.5625,20.0,7.233333333333333,3.736842105263158,1.0,,26.0,11.210526315789474,17.0,7.1,3.275,1.0,,21.0,7.277777777777778,16.0,4.851851851851852,5.384615384615385,0.9857142857142858,0.0142857142857142,48.0,13.125,22.0,8.076923076923077,5.0212765957446805,1.0,,28.0,11.8,27.0,7.612903225806452
309,309,eb6d1305d024fa67aa9efb613cfad5f5cb24bbc2ec410a5ea0d25d898c98257f9d1aaec4f5666fdd096372b84990a809bd2691ba7d13fa7bb0ca2a3ab6ad56d4,0,4.130952380952381,0.9769452449567724,0.0230547550432276,40.0,18.26315789473684,34.0,11.193548387096774,4.607142857142857,0.9883720930232558,0.0116279069767441,28.0,11.727272727272728,20.0,8.6,6.098039215686274,0.9614147909967846,0.0385852090032154,38.0,16.36842105263158,19.0,10.03225806451613,3.835616438356164,0.9857142857142858,0.0142857142857142,30.0,14.736842105263158,20.0,9.333333333333334,4.273972602739726,0.9967948717948718,0.0032051282051282,34.0,17.333333333333332,20.0,10.064516129032258,7.446808510638298,0.9885714285714284,0.0114285714285714,54.0,19.444444444444443,29.0,11.290322580645162,4.227272727272728,0.9946236559139784,0.0053763440860215,21.0,11.625,14.0,6.413793103448276,5.26984126984127,0.993975903614458,0.0060240963855421,42.0,18.444444444444443,24.0,10.709677419354838
