number,address,length1,weight1,count1,looped1,neighbors1,income1,length2,weight2,count2,looped2,neighbors2,income2,length3,weight3,count3,looped3,neighbors3,income3,label
5193,1HpvzDeYDHBQuenA9MoJP233Scehesomm5,84,9.5367431640625e-07,1,0,1,55591570.0,28,0.0078125,8,0,1,62397521.0,0,0.5,1,0,1,34076370.0,0
5194,1N7d74nQDxzj2nH8XqMmV4qihDWpj1itqS,0,1.0,1,0,1,300000000.0,144,1.37505086942963,5503,5503,5,330000000.0,144,2.00382151370074,6300,4,5,662136045.0,0
5195,18HSVxwifMDM8XNu74NLuwZwxwazvUrbPd,14,0.25,1,0,2,40938560.0,0,1.0,1,0,1,33254576.0,0,0.333333333333333,1,0,1,30635903.0,1
5196,1MqxUzD4UoGz8793ubXL4RSBzp8WaBJJyP,4,0.75,3,0,2,491040000.0,0,0.5,1,0,1,4950000000.0,6,0.0625,1,0,1,990000000.0,0
5197,1EhCuKGqH4wg7igRsAWMgWbT2cML4Hr12A,10,1.125,3,0,1,647000000.0,0,1.0,1,0,2,86000000.0,0,1.0,1,0,2,39000000.0,0
5198,15vFb7C71Gdby4HdneMFjKYHAwggdSBvXK,104,1.26110792285933,874,0,2,99997997.0,144,1.30620871054832,719,0,2,236741866.0,2,0.666666666666667,2,0,2,131185154.0,0
5199,1MZJY5fkwanU8BJ7mbveMSFb9rzdTCSjbB,32,0.078369140625,4,0,1,50000000.0,16,0.0525,2,0,1,50000000.0,8,0.025,1,0,1,60000000.0,1
5200,1AUveMuJw3KBdWUd8MQZ7MzVCAoPufXe2K,4,0.019505033557047,53,0,2,338000000.0,4,0.009478089611029,41,0,2,100000000.0,0,1.0,1,0,2,110000000.0,0
5201,14P2kZqW9YMoxXA34pGqsGVsV5MotFSoR7,144,0.0139176724168145,553,0,1,52000000.0,144,5.62082880423141e-06,572,0,1,30000000.0,144,0.0010537916660126,6231,0,1,49990000.0,0
5202,15ovpnq9D7vaxLYRA6x4knfkkyDs8xHixs,8,0.15625,2,0,1,354480000.0,72,0.0024038471580215,1,1,2,460880000.0,134,1.96973015280331,11,2,8,4992256000.0,0
5203,1Nbd2cJkYxvEYctdq5gKBSjgViVdRznG9U,2,6.42857142857143,6,6,13,22410904651.0,4,12.1428571428572,11,11,32,28454285812.0,4,15.6599999999999,13,13,38,32761943349.0,0
5204,1NCtVobLaeGhJyagfFjpCJjb26m8zzDZKt,2,0.0004351610095735,1,0,1,37078891.0,2,0.0004716981132075,1,0,1,41415794.0,2,0.0008795074758135,1,0,1,37997549.0,0
5205,1PD78WfcU61wxEbts1pjWU3PYRvjuxyzGw,2,0.0232558139534884,1,0,1,33100000.0,0,1.0,1,0,1,40000000.0,0,1.0,1,0,1,100000000.0,0
5206,1F2j6mfBmWz1cgFNk4dgGUfqDwN5sG6VFR,0,0.027027027027027,1,0,1,32753286.0,0,0.0285714285714286,1,0,2,35039011.0,2,0.027027027027027,1,0,2,34004846.0,0
5207,19j9GxKBBkzP6fibwwqCx91aUAXgsjDNLe,4,0.25,2,2,2,542653360.0,10,1.34375,6,6,8,4611093670.0,0,1.0,2,0,3,4040727082.0,0
5208,1FyjVi9b6QX9soVeYRTLzDpQN9XEYcjrGc,2,0.5,1,0,1,35326915.0,0,0.5,1,0,1,2800000000.0,6,3.875,7,2,1,9634500000.0,0
5209,14cHPZJEtCUAj4HuTQNDnkL9ACio2d5WXm,42,1.300244140625,20,0,1,993245977.0,0,1.0,1,0,1,63702554.0,0,1.0,1,0,1,34467025.0,1
5210,1LwK5Gh2khqXpFpDQebBWpSMdpVaQnStmq,42,0.880817046020806,42,14,3,6469450000.0,26,0.429456922743055,47,0,3,10037727000.0,8,0.15625,2,0,2,8765925000.0,0
5211,13JggsjKWwTARAWMdCFDgB6PMin6Y31Grq,0,0.5,1,0,1,40983607.0,0,0.5,1,0,1,45233518.0,0,0.5,1,0,1,30500000.0,0
5212,3Ngp8Q7SVRjX7SyDq6zav4k2P2kpjP5aeL,0,0.5,1,0,2,100000000.0,0,0.5,1,0,2,50000000.0,12,0.0625,1,0,2,70000000.0,0
5213,1HQogQhKwewK8nqrzn48bsx8UrvPun56td,0,0.0166666666666667,1,0,1,59965031.0,0,0.0185185185185185,1,0,2,72606697.0,0,0.0133333333333333,1,0,2,136030293.0,0
5214,181WRGsYCNKVwrNGStti3whC1tqmxejRvy,2,0.0026315789473684,1,0,2,74087736.0,2,0.0027777777777777,1,0,2,60890727.0,2,0.0034013605442176,1,0,2,50384784.0,0
5215,3Jo324evmqGLbHrpGRXZ6vWKtgaCbD1sEn,144,0.124382969843767,2588,0,1,103831720.0,144,3.129422658956,6398,6398,14,792989300.0,144,0.809347361188551,5882,5882,8,459800000.0,0
5216,1DNpyokystrRNBe75rK2Gf8FZDhxDuB32x,0,1.0,1,0,2,350000000.0,144,1.52907397206183,688,676,4,737637764.0,130,0.844544267115291,1226,1226,3,679950000.0,1
5217,1GtY2MyUbsxpdNSPTnMcWAKfMLFndmKX43,50,0.046875,2,0,1,500000000.0,0,0.0357142857142857,1,0,1,500000000.0,2,0.0055555555555555,4,0,1,326800000.0,0
5218,1CRACkbiJSxfDaLNEoaNsHjNtU4KttwHyo,144,0.386666666666667,1910,1910,4,200000000.0,76,31.8534704297174,241,241,124,2423283800.0,4,6.8015873015873,15,15,28,1272660000.0,0
5219,325oNKSeoF9JRXYTUWgnc8cE7SzJNDZuFf,144,1.85394152429622,8955,922,1,4465707500.0,0,0.0909090909090909,1,0,1,391078112.0,0,0.2,1,0,1,229705302.0,0
5220,19TRW5TTRNqtgt6ozndnArChvLCPgvaNT6,144,2.15999365369197,1190,1108,6,3895498912.0,20,0.0001627604166666,1,0,2,209980000.0,144,1.3888113755301,2332,1599,4,234286978.0,0
5221,17mhvuS7376FH3admA5hUDoiM74fX2GQ3F,2,0.1,1,0,1,121848926.0,144,0.362102485650233,1329,3,2,3353200000.0,10,0.27565445026178,6,0,1,526900000.0,0
5222,17XSeShjuHQcVFM73XV4WGZC1MgAKzTvpf,90,0.695831880623866,100,0,2,1400000000.0,122,1.04168701420228,14,0,1,8605000000.0,0,0.5,1,0,1,5043000000.0,0
5223,1GABtSqBWQ2HfYdkyXxDCXJgZbKM7jtcSw,0,1.0,1,0,1,320800000.0,0,1.0,1,0,1,110000000.0,0,1.0,1,0,1,100000000.0,0
5224,3DoeGCfAWcVYSeLpGRLD8jCT3ahmivD7jD,130,0.456382558370516,7225,7225,2,2437669501.0,0,0.0454545454545455,1,0,2,569446211.0,112,1.42087448452974,5469,5469,3,895771348.0,0
5225,1CRnnJjnwm3az3HXDUhikHkyppTf1Yme5E,16,0.25,1,0,1,42059946.0,110,3.814697265625e-06,1,0,1,110294023.0,24,0.00390625,1,0,1,67991822.0,0
5226,16jiWq5j2Ga3NgFcrxBHpfCKvXjTe6bSvW,4,0.25,1,0,2,40717746.0,22,0.0009765625,1,0,2,531387476.0,2,0.5,1,0,2,899950000.0,0
5227,1LMuqzvKxzDHFVSz76zbnqcEdbW22phaJv,88,4.54747350886464e-13,1,0,1,2475000000.0,14,0.09375,5,0,1,1321000000.0,14,0.00390625,1,0,2,444559414.0,0
5228,13e1vRPQbNoMUL3xQBWzfzzjrijtUah4QN,12,0.118409462124569,31,0,1,100000000.0,4,0.0053263966307444,43,0,1,100000000.0,2,0.0439497716894977,39,0,1,103000000.0,0
5229,18dPDRZzA3gtGvhxNoq79VpD2Aum447N1h,42,0.0002496892755681,45,0,2,505000000.0,2,0.522727272727272,46,0,2,500000000.0,14,0.03125,36,0,2,506000000.0,0
5230,1GiLBoanR13ergxFdyGEnPKzoHC19gfqMQ,0,0.5,1,0,1,440266380.0,6,1.0625,2,0,2,98250843.0,0,0.5,1,0,1,49948099.0,0
5231,1Gh5exvkhbU2LsN2dHYwLztGgDKqSP9zTL,4,1.375,3,1,5,10095030000.0,104,2.87611921111596,215,56,4,24500000000.0,116,2.50245935359113,401,39,3,17340000000.0,0
5232,1L1oXo3ojJYMHrBWgRsq16cd2kgeYsaVEA,0,0.333333333333333,1,0,2,120000000.0,26,0.015625,1,0,2,120000000.0,18,0.5,1,0,2,120000000.0,1
5233,1BZsuXE6KxAWnAiPSaeaqzMZrwHWzKGKJV,144,1.00003702016499,1256,1,3,867343508.0,144,0.251285460091193,1070,0,2,1136000000.0,2,0.1,1,0,1,1173443640.0,0
5234,1Mf6tXtqx473mE3x3MjFkQm9i3k3vZCP9K,38,4.76837158203125e-07,3,0,1,48245028.0,24,0.0001220703125,1,0,1,54239299.0,8,0.03125,1,0,1,51477566.0,0
5235,15YSPuX4bZizxtWayehnmE2CmjWjQv2uVX,2,0.0875576036866359,19,0,1,100209305.0,6,0.0734084880636605,20,0,1,100421865.0,2,0.056,7,0,1,100052270.0,0
5236,1GAW46A1vdfduA99WRd75PzJ8K9jSFhkys,0,0.5,1,0,2,120000000.0,10,0.03125,1,0,2,120000000.0,2,0.25,1,0,2,120000000.0,1
5237,1GCrM7pvLkxhUTnWnBpKygCMBHa6YwXTZN,20,0.03125,9,0,1,76437000.0,8,0.03125,1,0,1,44763201.0,40,0.0001220703125,10,0,1,40648629.0,0
5238,1GVVnx4TsawmqCku53jsT9CwYRqC4axXjk,4,0.0178571428571429,3,0,2,200000000.0,0,0.5,1,0,1,200000000.0,0,1.0,1,0,1,200000000.0,0
5239,1KcUUDDPLmu6CSGcgRifM168u3HE7Ysfb,144,0.0419108072916667,2036,0,1,40828825.0,2,1.0,1,0,1,33639646.0,56,1.0625,4,0,4,159352933.0,0
5240,1DARc9384dxfKPBi8wxPSaj3ALB5Be52Bm,0,1.0,1,0,1,34188034.0,50,0.00048828125,1,0,1,30843175.0,0,0.5,1,0,1,105561360.0,0
5241,12esJc1uB2z7EPGPL2bW58VGVbuiYc5rUz,6,0.0024358974358974,2,0,2,100000000.0,4,0.0434782608695652,1,0,1,50000000.0,0,1.0,1,0,2,51000000.0,0
5242,1MVhrDu6DMS4aBPVeFweyfjC7dxcNdDSE1,2,0.0046518607442977,2,0,2,51253307.0,12,0.5,1,0,2,39367778.0,0,1.0,1,0,2,620000000.0,0
5243,13Wt9YqMtPEzS5z7hA5kkdhVH4QgqyAWHE,0,2.0,2,0,2,116878750.0,0,0.5,1,0,1,156975640.0,0,2.0,2,0,2,186970000.0,0
5244,1Ea1pgtZyFFJHZDgj6r97SgLRrfrpCQVyD,132,0.0771166329858679,5972,0,2,53599248.0,144,0.004317234805135,4647,0,2,91584199.0,132,0.163479315193734,12234,0,1,222450605.0,0
5245,1KpxteDPSDmrqFCRe92ywH9TxSFFxapufV,0,1.0,1,0,2,120323800.0,144,0.0870794305439837,5773,0,2,120000000.0,2,0.5,1,0,1,120000000.0,1
5246,1BJfG3hRKYZyYNThRSXR5FpxtAs3W2xy7T,144,1.02790308224907,926,0,2,1254000000.0,144,2.36333663375289,1538,1531,6,42940300000.0,16,0.0021054125662377,48,0,2,854350000.0,0
5247,1PzhRxDPkZC9YxDiZ44EgMMNJcmAVedeNW,10,0.180555555555556,2,0,1,94008825.0,0,0.5,1,0,1,526712591.0,0,0.5,1,0,1,398007477.0,0
5248,1FFYNm6yrhT22oUfz6MgBJGMTBa9ULYiJW,6,0.379807692307692,28,0,2,1029000000.0,10,0.0649038461538461,27,0,1,504000000.0,52,0.000244140625,34,0,1,508000000.0,0
5249,1NjQMMu8T4qZH81eSwAv3sEnRNvGhaUJDv,2,0.0119047619047619,1,0,1,168149255.0,0,0.0166666666666667,1,0,2,305952568.0,0,0.138888888888889,2,0,2,196461569.0,0
5250,1Pgh91pu5PH7oeFuKsGV8VNRawrCyCYth3,2,0.0004889975550122,1,0,1,42266676.0,2,0.0004716981132075,1,0,1,40477667.0,2,0.0014245014245014,1,0,1,32078413.0,0
5251,3EZ7p28QDiA3vJ2M6vjRqW4d2fR8qpFrAw,116,1.3694326208556,5176,2,2,102093815.0,144,1.18590938945971,6661,5690,4,338707194.0,144,0.0051360726302892,2289,0,1,215600000.0,0
5252,18AQhHBUMeYrWQCMYEb7BxCW1BWXbKmcQN,0,0.0028653295128939,1,0,2,120850000.0,0,0.0028089887640449,1,0,2,122460000.0,0,0.0027027027027027,1,0,2,120830000.0,0
5253,1QEhE9B229ezsyBdjgo1H87VHxy2RoZ9J,2,0.125,1,0,1,53013264.0,2,0.02,1,0,1,50682624.0,42,1.9073486328125e-06,1,0,2,136000000.0,0
5254,1JWJkKNuLGi9jAmFDPon9AMhkhikAputx5,144,1.42621255014917,8515,3401,5,700000000.0,16,0.6328125,3,0,3,1000000000.0,144,6.73118859490201,6270,6270,15,13340000000.0,0
5255,1Ck9QhoW9TTvatN7QNUs283ShNuN96Fveq,4,3.5,4,4,6,987413741.0,0,1.0,1,0,1,537535208.0,2,0.25,1,0,1,122810339.0,0
5256,17vtji4KyHWXCR3X5Ud1j1k5ahxeW3WXFL,0,0.5,1,0,2,1125731058.0,4,0.0042372881355932,1,0,1,127193284.0,4,0.75,2,0,2,392223276.0,0
5257,1G8GXH2KpfA7yx7LM1CM1HQBbUK5awtF2M,2,0.0150170648464164,46,0,2,137000000.0,2,0.0124909485879797,37,0,2,209000000.0,2,0.0169692186266772,48,0,2,114000000.0,0
5258,19iH4AFAn7TxVC6p5QDWNYQ6nsMHqCdbjG,2,0.25,1,0,1,219600000.0,2,0.25,1,0,1,200000000.0,0,0.5,1,0,1,279776822.0,0
5259,1D7PRmVPozPmF8rd4Hz2FNMve29myN6bPy,30,4.8828125e-05,1,0,2,571930817.0,4,0.0192307692307692,1,0,1,500000000.0,0,0.5,1,0,1,59793962.0,0
5260,12LXsMTtdN3ctoAK6LabrZGCTpq4pSqWin,26,0.0005104758522727,23,0,2,123000000.0,122,2.2204460492503094e-16,1,0,2,124000000.0,26,0.0002547554347826,24,0,1,100000000.0,0
5261,1DEdjJFjaqE5q6b3ThBAi6j6kzMXrSwGqQ,144,0.833378496633897,1597,1560,3,1648684512.0,2,0.5,1,0,1,297500000.0,4,0.666666666666667,2,0,2,730000000.0,0
5262,39BZkyV1JLdMpFYHby19N9cEPKvqiM7HC6,0,1.0,1,0,1,37959948.0,0,3.0,3,0,3,119413652.0,0,1.0,1,0,1,45702332.0,0
5263,38CC6N5wLPxEnt3wqNVxqYzY89YCiSpdJA,0,0.0526315789473684,1,0,1,230280663.0,0,0.0833333333333333,1,0,2,779899749.0,0,0.0454545454545455,1,0,1,2966531468.0,0
5264,17UhepJzhcZ6h5TGhrfDTEw14RooVtkZnx,6,0.125,1,0,1,50000000.0,26,1.87117513020833,9,3,6,300000000.0,20,1.86498480902778,19,0,5,250000000.0,0
5265,1GedEY9mCzRX25GvwcBWJjHvBC6Afx84J6,4,2.625,5,0,8,5902723810.0,2,0.5,1,0,2,1000000000.0,144,1.07396681927427,8205,1,4,1466670000.0,0
5266,18cuiXtk6iT8G2JNV9WVT1jLGs5G9hamsx,14,0.03125,1,0,1,44000000.0,0,0.5,1,0,1,71000000.0,22,0.064453125,2,0,2,91000000.0,0
5267,12KuhTayTffQbczxhX9aYLv8b2vXFFuuQn,144,0.118591168560041,6688,6405,4,367141359.0,2,1.0,1,0,2,106490000.0,2,0.0001396648044692,1,0,2,119899501.0,0
5268,16uxgGsk49q3yRry5DZ9x1ZK6E6Tfsu27n,2,0.5,1,0,1,728000000.0,16,0.38670409487242,21,0,1,2059000000.0,0,1.0,1,0,1,634000000.0,0
5269,15LzYvrRiBAb1ACXBccdsVaha8YDvoHiLw,0,1.0,1,0,2,144000000.0,0,1.0,1,0,1,167000000.0,0,1.0,1,0,1,70000000.0,0
5270,1EEmCyqezQpfwonNxZHe3ssCkmmrpC9wL5,144,0.0679484941403513,5318,4362,1,119000000.0,144,0.0002396424122633,3465,0,1,156000000.0,144,0.161612948008518,7994,7994,5,673960000.0,0
5271,1C2Kfv4Y2isJkbtGs52YXDjTr74PuXkko4,0,0.1,1,0,1,47735570.0,0,0.125,1,0,1,39634869.0,0,0.125,1,0,1,38740062.0,0
5272,14CQzZy8GGqpNxdJkQy9vPd9vEXnPrcSJn,0,1.0,1,0,1,333000000.0,2,0.25,1,0,1,311000000.0,2,0.5,1,0,2,175000000.0,1
5273,13PRM7eC2ac6imUfhosKJhnDcYq9zrK3Qj,18,0.00390625,1,0,2,77125610.0,144,0.682452408859978,5815,11,10,336195994.0,20,0.625,2,0,2,146430564.0,0
5274,1Zv4QhdZNGQ8Hrr3Lb3zyvjncYVdkF5Yy,2,0.0142513736263736,43,0,1,70000000.0,2,0.0140154169586545,43,0,1,129000000.0,2,0.0144097222222222,45,0,1,101000000.0,0
5275,1DqAjC7EDgz8vAezwNMHg7G7we2nM5RB2J,38,0.050000000020504,3,0,2,40417104.0,0,1.0,1,0,1,39080819.0,144,0.0098345797527233,3050,0,1,41960389.0,0
5276,1Hz7F5yttBxQRuiurJB1d9hWZuytgLPXPZ,2,2.0,1,1,4,416905849.0,2,2.0,1,1,3,194451533.0,144,0.635924422544859,2778,2776,3,82644383.0,0
5277,12TGEupEgvSNdczSwLqgswLUQv9Gdvv1ZQ,12,0.015625,24,0,1,49000000.0,48,3.0517578125e-05,1,0,1,60000000.0,2,0.0220403022670025,56,0,1,82000000.0,0
5278,1ozAAZ1FnRaYzM28szVAtZSAscuioBHFH,0,0.5,1,0,1,993950000.0,0,0.5,1,0,1,1000411000.0,0,1.0,1,0,1,300000000.0,0
5279,1B58BRYBAmgyZvk5NSWaki1KwBN4NUwRa2,144,0.250567046603732,375,264,6,338527030.0,144,0.669251468496031,409,404,5,288043098.0,144,0.168883101885027,502,471,10,1037742627.0,0
5280,1PMrCWtJGo9edZ5R3BjE6QMKMKBzfKiMc2,10,0.015625,1,0,2,438132084.0,2,0.25,1,0,1,813407482.0,0,0.5,1,0,2,2208060758.0,0
5281,15tBumEe376JvY2iRBCx7DmKntqEaFXjqE,144,0.0223208954177492,6554,2382,6,270780000.0,144,0.21644466589056,5137,4128,6,639757320.0,144,7.215846877196289e-11,3259,0,1,199844800.0,0
5282,1NsA4oUxwTkPNfWX3MdMQavjixaRXthErL,2,0.0051546391752577,1,0,2,54111002.0,2,0.0008130081300813,1,0,2,40095134.0,2,0.0023148148148148,2,0,2,33053269.0,0
5283,1PXTuwXu11ziaNduwgvQigDMiFnvuBMuEV,0,1.0,1,0,1,173277688.0,0,1.0,2,0,3,267250381.0,2,1.0,1,1,3,190448823.0,0
5284,1G8p5f4YV9V3ovRcY3wLPUoDq31xwE3zgV,144,0.704085123642471,4911,4053,24,31599870000.0,2,0.25,1,0,2,2499990000.0,2,1.0,4,0,2,1200000000.0,0
5285,14EPLXhyUYYBg8YWhkiep1PwwBMxDXomiU,96,2.38418579101562e-07,1,0,1,730000000.0,102,1.9073486328125e-06,1,0,1,112000000.0,14,0.0052083333333333,1,0,1,325286131.0,0
5286,13nS35LWaCbwgKd6kLitdxdLJfEs21p6s8,24,0.625,2,0,2,1607000000.0,0,0.0769230769230769,1,0,1,30510779.0,0,0.0357142857142857,1,0,1,31371067.0,0
5287,19Wm2a2GZPFkmBHN6htYwdPNsk37j1X9BH,0,0.5,1,0,1,89990000.0,2,1.5,1,1,3,285990000.0,144,0.0437825812751551,2515,0,2,74987000.0,0
5288,1E6dGvrqfgNP1hYxEQz543qH8m36w8qcM9,6,0.0625,1,0,1,906000000.0,12,0.0078125,2,0,2,530000000.0,2,0.25,1,0,2,640000000.0,0
5289,1NdDp1V7HeLTrcuu4629nXpoCHSxhsEmUf,0,2.0,2,0,2,129933015.0,2,1.9375,1,1,9,3142812473.0,144,1.68285120387786e-07,702,661,5,1942819442.0,0
5290,1H53HAPA1Nu3CkE1hnMgw6fPu6oBJuaJ8G,0,0.5,1,0,2,400000000.0,2,0.25,1,0,2,350000000.0,2,0.75,1,1,3,1700000000.0,0
5291,1JzqpDiW8qrbZon4nMdT6n3vw51TCFLrtA,0,0.125,1,0,2,180532700.0,144,1.16351211282815,5309,5309,8,376802000.0,144,1.25923184659008e-07,184,0,2,87115000.0,0
5292,1Ce46s3he37bLYKrgzyrtV2MnQ2aqDmRsC,144,2.16820346049853,6107,4975,5,132000000.0,4,0.0001166044776119,1,0,2,40000000.0,144,0.0074525276643287,5154,0,1,100000000.0,0
5293,1KNzAprNQfs8AfWAK4bz9HfqB7bkEM5suL,10,0.0004340277777777,1,0,1,100000000.0,18,7.44047619047619e-05,1,0,1,100000000.0,10,0.0004629629629629,1,0,1,100000000.0,0
5294,1NikCqnyXFtAa1pKBtBW13EVogX3EoZ3te,0,0.5,1,0,1,43777700.0,10,0.015625,1,0,1,45740000.0,18,0.001953125,1,0,1,382000000.0,0
5295,18okZ66QVwN3vySu72Z91PaoUh65saSif1,4,1.5,1,1,2,2360545959.0,8,0.25,1,0,1,36150000.0,0,1.0,1,0,1,118369728.0,0
5296,1AdamdfiRn9sQbpcsURjbqxfxgiwhMyQZ,144,0.618982610117482,2685,0,2,1061616204.0,144,0.65549589907487,1931,954,1,453000000.0,144,1.79632592991329,5233,3648,4,3981749580.0,0
5297,14RNfJBsPZnYVMHN5gPahSLVJGoqrkfXhp,0,0.5,1,0,2,35328164.0,2,2.66666666666667,2,2,5,707312931.0,144,1.24543504022947,3473,1,3,213109938.0,0
5298,16DLuvgdgTR2BLeawzXZHvWrCDrR4cZpZh,144,0.372111905231993,1948,6,1,85910000.0,0,1.0,1,0,1,1340259740.0,2,0.5,1,0,1,42690000.0,0
5299,1EuuGwR6iHidLEoDrFF8nm99TxCGkRt3cS,2,0.993827160493829,81,0,1,48420972.0,144,0.846484076071811,409,409,12,1360030681.0,144,2.4801650980436e-05,322,0,2,728446707.0,0
5300,1CEzEiCnPHhWF2739r7akyRNLR7foPsvWz,0,1.0,1,0,1,5000000000.0,0,4.5,5,0,5,25000000000.0,0,1.0,1,0,1,5000000000.0,0
5301,1PepRkEyvisrkfpitMRJ4HNiUbwDhtXjdw,144,0.246275279538655,1399,138,4,95321894.0,144,1.12531919968461,13098,11333,3,367026106.0,144,0.857689694427338,2471,2018,3,154689708.0,0
5302,1CwGL5c8qV8EpCNpWZdsc75UwWyoeopRGP,6,0.0833333333333333,1,0,1,40070000.0,144,0.0434565020970968,2592,0,1,185922265.0,2,4.0,2,2,3,352322039.0,0
5303,1FEb1mCC2VAHrL3EaK14kNcv9wooWzArpA,0,0.0172413793103448,1,0,2,41609320.0,4,0.0384615384615385,1,0,1,37288629.0,0,0.0303030303030303,1,0,1,36400115.0,0
5304,18YXu2MDbexkzYeWTbG6QpKURadAFNm3bS,78,0.00439453125,2,0,2,276000000.0,106,9.31322574615479e-10,1,0,1,227000000.0,10,0.03125,1,0,1,90000000.0,0
5305,12JUqip8EWHLdXEx2rKgfvgtvYn6aoRjHp,0,0.5,1,0,1,4000000000.0,4,0.125,1,0,1,4000000000.0,8,0.078125,2,0,1,4000000000.0,0
5306,16s1DGQX2ueN5bB83w31NJdeBFqXGQUEon,0,0.5,1,0,1,50000000.0,22,0.029296875,4,0,1,52000000.0,8,0.0435555143258597,41,39,1,55000000.0,0
5307,13GqHwD9WeWyS8zhgK4nZeNc4XKR6ieDRD,0,0.5,1,0,1,70564806.0,0,1.0,1,0,1,47123600.0,2,0.100921658986175,17,0,1,50046728.0,0
5308,15VJsVQVE1WZidekeU2onR5TLLwWpJQoyN,0,0.5,1,0,1,93432259.0,0,0.5,1,0,1,51248581.0,0,0.5,1,0,1,45633780.0,0
5309,1Gdg977zia8hC1Hm1Ur9xdG25vWan3yz6Y,0,1.0,2,0,4,180000000.0,0,1.0,1,0,2,93750000.0,8,0.104166666666667,2,0,2,149500000.0,0
5310,1KyrodNL5ynSuQcddfok249MQgemZtE6DG,144,3.78357004228654,1153,1153,4,3200000000.0,28,6.103515625e-05,1,0,2,2500000000.0,144,0.0904958425074715,2664,2037,2,996900000.0,0
5311,3AUkBPZKkQJYnLo7GESnY12CHH9d7ZF4wM,144,0.0174566845255034,3641,1,1,252152950.0,72,0.062530517578125,2,0,2,688598530.0,144,0.318667820189371,2358,0,1,469422962.0,0
5312,1NucTtrD75qYckJR6DJMDfSFj4tCrnuXS6,2,0.25,1,0,1,61890000.0,2,0.25,1,0,1,193490000.0,4,0.125,1,0,2,106880000.0,0
5313,17Rot9jUHH3wpHfzBmD57gb6B594XiFT64,14,0.0192307692307692,1,0,1,100575674.0,34,0.0001395089285714,1,0,1,101013219.0,6,0.0274390243902439,2,0,1,105373776.0,0
5314,19aScpwfekVjQuhUAezSzbu6JAK55HKXvw,0,0.0303030303030303,1,0,2,104313897.0,0,0.5,1,0,1,138173453.0,2,0.25,1,0,1,100252592.0,0
5315,18Gm16Bi61voj6yMVwNY61UM6ypQJq2ZH1,144,2.13551046454102,5634,5634,2,93827285.0,0,2.0,2,0,3,681852337.0,0,1.0,1,0,1,252062991.0,0
5316,1JARGSNTR5YJ1wvoafizeynkfsn9uJEfxW,2,0.75,2,0,3,547400000.0,4,0.25,2,0,2,233840000.0,32,1.52587890625e-05,1,0,1,394040000.0,0
5317,35syv8iAAdWeJBnBgpXfWpzV8XYWyAsrPw,144,0.431938445899883,5680,5680,1,30000000.0,144,0.042431554285798,4604,47,1,37000000.0,144,0.428513461472007,4011,1,1,50000000.0,0
5318,19oeCa5V8EHNz7oxhdGuyoWeCDbrXftx9W,8,0.03125,1,0,2,2092650000.0,2,0.5,1,0,2,5116000000.0,0,0.5,1,0,2,3012000000.0,0
5319,1CyVXuYspMrQhnR5a6kBNqDiGoNkeTBu6B,0,0.5,1,0,2,120000000.0,0,0.5,1,0,2,120000000.0,46,1.52587890625e-05,1,0,2,120000000.0,1
5320,1NP2cvKMeMTUac1VrqJ2r4qwm4TCAvtGiK,144,1.4814584368473,5162,2,3,385601817.0,144,0.00777862785032,4713,0,1,132273466.0,4,1.5,1,1,3,111384077.0,0
5321,15WUYqKerTtxi4rUEmnakw5gRMkr3nZCQd,144,1.75819134966959,1252,0,2,185000000.0,22,0.255859375,4,0,1,190643230.0,2,0.5,1,0,1,350000000.0,1
5322,12NBJM1M1aj5GXjp648nbuBh9xM5Vo7Dr5,98,6.24429611932664e-08,22,0,1,500000000.0,54,1.9073486328125e-06,1,0,1,100000000.0,12,0.264423076923077,55,0,2,2001000000.0,0
5323,16e5SQ8GeA16eZaE3famk4kiSKjd5e5uqx,16,0.0078125,1,0,2,101197040.0,2,0.25,1,0,2,95637601.0,52,0.00048828125,1,0,2,114072275.0,0
5324,1MoxijGaNwvjBN7UCGFDqx4xtcMjKnfnDf,2,1.01442307692308,3,2,7,836501562.0,2,0.0159574468085106,2,0,2,300000000.0,2,0.0104166666666667,1,1,4,400000000.0,0
5325,1PwuSm9Rg79acjkUsf5KHiHEwh8eyJa67q,6,3.0,3,2,4,520000000.0,0,0.5,1,0,1,104000000.0,0,0.5,1,0,1,150000000.0,0
5326,17d47oMz8gT29nMEfZSuniM7gf25g9zEcU,2,0.259259259259259,22,0,1,102100126.0,0,0.0344827586206897,1,0,2,100724848.0,2,0.0241090146750524,13,0,1,102309371.0,0
5327,1Ha2sMvSMgow6Dz6bqhXLfx1d73JNPHn8y,44,0.0562608506944444,17,0,1,79700000.0,144,9.22150979796605e-06,969,0,1,69500000.0,12,0.0357142857142857,14,0,2,69700000.0,0
5328,16N8Pmz3r8EGHz1UCyyAw4nQiPRN64ksD3,8,0.035083912037037,25,25,1,104469045.0,4,0.0012183978068839,28,0,1,100890879.0,6,0.0052405940446354,22,20,1,100439274.0,0
5329,12k9wJgPmKQ5hEF6vFVJTQZmpkkuBXrGxu,0,0.0166666666666667,1,0,1,101782833.0,4,0.0013550135501355,1,0,1,101362594.0,0,0.0666666666666667,1,0,1,100114865.0,0
5330,17Dz1vJvL8y6SKepFaYPUuP2fnVqzDunpZ,0,1.0,1,0,1,67792090.0,0,1.0,1,0,1,81478590.0,0,2.0,2,0,2,94203367.0,0
